seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT17-04-FRCNN,0.3558792326363645,0.8220509206716755,0.29255085083665283,0.3558792326363645,0.3558792326363645,0.35580060554402304,0.3557227295044723,0.3555426634766946,0.3547649537744007,0.35377294975043305,0.3490124586833408,0.34089166978569346,0.31839339918848397,0.30773829172816386,0.3024419985708571,0.2966514678191596,0.2903112694809197,0.27062713712922826,0.255332411151748,0.22815263871300456,0.16199505056702754,0.05499939609589261,0.29810050295980384,0.20493302773513888,0.20493302773513888,0.20488235665173785,0.20483168982990266,0.20470504141613757,0.20412280148773876,0.20341474683411387,0.20124520470410667,0.1979554291926245,0.18556295775230686,0.1736645911846633,0.16687708723629552,0.1631820396232543,0.1588303100163805,0.15052403324900615,0.1410848699669441,0.12440397935757314,0.08394968315520666,0.023468895675936345,0.16855640909495825,0.6180069148518785,0.6180069148518785,0.6178866397982721,0.617768961390656,0.6175255122082046,0.616580663743794,0.6152715175423709,0.6052799941011712,0.587036844623244,0.5463070748317874,0.5453204683219955,0.5481349417970874,0.5392878625762753,0.5306331844276518,0.48656048984287825,0.4620951927718419,0.4184241277530967,0.31259672963502094,0.12889117633321284,0.5279797479685431,0.20493302773513888,0.20493302773513888,0.20489097293773786,0.20484891814033687,0.20474378114683434,0.20426015097672268,0.20367138381310848,0.2018630275248649,0.1991084382950985,0.18859473894484513,0.17829131358159683,0.1723195323506529,0.16903925815337384,0.1651491893937801,0.1576424080576992,0.1489791197930904,0.13331370776121287,0.093319595432849,0.027630001892465884,0.17197534703508144,1.0,1.0,0.9997947876051714,0.9995895752103428,0.9990765442232711,0.9967166016827417,0.9938436281551406,0.9850194951775088,0.9715780833162323,0.9202749846090704,0.8699979478760517,0.8408577878103838,0.8248512210137492,0.8058690744920993,0.7692386620151858,0.7269649086804844,0.6505232916068131,0.45536630412476914,0.1348245434024215,0.8391782863684967,0.6401060376446922,0.6401060376446922,0.6400382046812993,0.6399715514935203,0.6398175479386948,0.6391300768563645,0.6380648302141478,0.6317822396289446,0.6196308152270565,0.5828458060839462,0.5751966101281276,0.5787643306752867,0.5730923871892072,0.5671302704599219,0.5361377964531424,0.5191341940011522,0.4856941869755932,0.398303332773795,0.2047686694982567,0.5657744697667285,0.9052265783931418,0.9052265783931418,0.9050031114133523,0.9047820336058446,0.9043337840935486,0.9026188969501794,0.900678950619967,0.8930783930476116,0.8821457444917303,0.8528505814612749,0.8548447731721113,0.861573057335638,0.8531321151525647,0.8432396559472053,0.8116102072966789,0.7763543055406957,0.7057817017717716,0.532237608712992,0.23483457411551448,0.8120817185007877,0.8220509206716755,0.8220509206716755,0.8221922709308421,0.8223232082817785,0.822626755794565,0.8239238090315502,0.8253571393308026,0.8293714527370507,0.8349147929882528,0.854738012262473,0.8738759038400341,0.884396241872486,0.889392946782572,0.8944385443275391,0.9024104809445959,0.9096665470917694,0.9192827897748292,0.9368807443942611,0.9648413587569643,0.8660386758150377,0.3558792326363645,0.3558792326363645,0.3558080870265564,0.35573768903723907,0.3555763045031874,0.35488429024913914,0.3539960471511595,0.34954778229806405,0.3418830053609224,0.3209838627744749,0.3118106839414906,0.3073342753998103,0.3019285018361337,0.29602979625988146,0.2769522834073859,0.2623786101795789,0.23618143849065856,0.17079637098946757,0.05967632232308577,0.3012244113947876,9746.0,9746.0,9744.0,9742.0,9737.0,9714.0,9686.0,9600.0,9469.0,8969.0,8479.0,8195.0,8039.0,7854.0,7497.0,7085.0,6340.0,4438.0,1314.0,8178.631578947368,37811.0,37811.0,37813.0,37815.0,37820.0,37843.0,37871.0,37957.0,38088.0,38588.0,39078.0,39362.0,39518.0,39703.0,40060.0,40472.0,41217.0,43119.0,46243.0,39378.36842105263,0.0,0.0,2.0,4.0,9.0,32.0,60.0,146.0,277.0,777.0,1267.0,1551.0,1707.0,1892.0,2249.0,2661.0,3406.0,5308.0,8432.0,1567.3684210526317,0.17177281998443972,0.854738012262473,0.17225645015455138,0.18859473894484513,0.9202749846090704,0.07228915662650602,0.20481927710843373,0.7228915662650602,0.14437717332847155,0.31303771181264506,0.74,0.17222781656042185,7666.145231982121,8969,38588,777,23,6,17,60,178.0,1050,0.2762857092996876,0.16645288811321152,0.8122306587317873,7916,39641,1830,9746,47557,47,83
COMBINED,0.3558792326363645,0.8220509206716755,0.29255085083665283,0.3558792326363645,0.3558792326363645,0.35580060554402304,0.3557227295044723,0.3555426634766946,0.3547649537744007,0.35377294975043305,0.3490124586833408,0.34089166978569346,0.31839339918848397,0.30773829172816386,0.3024419985708571,0.2966514678191596,0.2903112694809197,0.27062713712922826,0.255332411151748,0.22815263871300456,0.16199505056702754,0.05499939609589261,0.29810050295980384,0.20493302773513888,0.20493302773513888,0.20488235665173785,0.20483168982990266,0.20470504141613757,0.20412280148773876,0.20341474683411387,0.20124520470410667,0.1979554291926245,0.18556295775230686,0.1736645911846633,0.16687708723629552,0.1631820396232543,0.1588303100163805,0.15052403324900615,0.1410848699669441,0.12440397935757314,0.08394968315520666,0.023468895675936345,0.16855640909495825,0.6180069148518785,0.6180069148518785,0.6178866397982721,0.617768961390656,0.6175255122082046,0.616580663743794,0.6152715175423709,0.6052799941011712,0.587036844623244,0.5463070748317874,0.5453204683219955,0.5481349417970874,0.5392878625762753,0.5306331844276518,0.48656048984287825,0.4620951927718419,0.4184241277530967,0.31259672963502094,0.12889117633321284,0.5279797479685431,0.20493302773513888,0.20493302773513888,0.20489097293773786,0.20484891814033687,0.20474378114683434,0.20426015097672268,0.20367138381310848,0.2018630275248649,0.1991084382950985,0.18859473894484513,0.17829131358159683,0.1723195323506529,0.16903925815337384,0.1651491893937801,0.1576424080576992,0.1489791197930904,0.13331370776121287,0.093319595432849,0.027630001892465884,0.17197534703508144,1.0,1.0,0.9997947876051714,0.9995895752103428,0.9990765442232711,0.9967166016827417,0.9938436281551406,0.9850194951775088,0.9715780833162323,0.9202749846090704,0.8699979478760517,0.8408577878103838,0.8248512210137492,0.8058690744920993,0.7692386620151858,0.7269649086804844,0.6505232916068131,0.45536630412476914,0.1348245434024215,0.8391782863684967,0.6401060376446922,0.6401060376446922,0.6400382046812993,0.6399715514935203,0.6398175479386948,0.6391300768563645,0.6380648302141478,0.6317822396289446,0.6196308152270565,0.5828458060839462,0.5751966101281276,0.5787643306752867,0.5730923871892072,0.5671302704599219,0.5361377964531424,0.5191341940011522,0.4856941869755932,0.398303332773795,0.2047686694982567,0.5657744697667285,0.9052265783931418,0.9052265783931418,0.9050031114133523,0.9047820336058446,0.9043337840935486,0.9026188969501794,0.900678950619967,0.8930783930476116,0.8821457444917303,0.8528505814612749,0.8548447731721113,0.861573057335638,0.8531321151525647,0.8432396559472053,0.8116102072966789,0.7763543055406957,0.7057817017717716,0.532237608712992,0.23483457411551448,0.8120817185007877,0.8220509206716755,0.8220509206716755,0.8221922709308421,0.8223232082817785,0.822626755794565,0.8239238090315502,0.8253571393308026,0.8293714527370507,0.8349147929882528,0.854738012262473,0.8738759038400341,0.884396241872486,0.889392946782572,0.8944385443275391,0.9024104809445959,0.9096665470917694,0.9192827897748292,0.9368807443942611,0.9648413587569643,0.8660386758150377,0.3558792326363645,0.3558792326363645,0.3558080870265564,0.35573768903723907,0.3555763045031874,0.35488429024913914,0.3539960471511595,0.34954778229806405,0.3418830053609224,0.3209838627744749,0.3118106839414906,0.3073342753998103,0.3019285018361337,0.29602979625988146,0.2769522834073859,0.2623786101795789,0.23618143849065856,0.17079637098946757,0.05967632232308577,0.3012244113947876,9746.0,9746.0,9744.0,9742.0,9737.0,9714.0,9686.0,9600.0,9469.0,8969.0,8479.0,8195.0,8039.0,7854.0,7497.0,7085.0,6340.0,4438.0,1314.0,8178.631578947368,37811.0,37811.0,37813.0,37815.0,37820.0,37843.0,37871.0,37957.0,38088.0,38588.0,39078.0,39362.0,39518.0,39703.0,40060.0,40472.0,41217.0,43119.0,46243.0,39378.36842105263,0.0,0.0,2.0,4.0,9.0,32.0,60.0,146.0,277.0,777.0,1267.0,1551.0,1707.0,1892.0,2249.0,2661.0,3406.0,5308.0,8432.0,1567.3684210526317,0.17177281998443972,0.854738012262473,0.17225645015455138,0.18859473894484513,0.9202749846090704,0.07228915662650602,0.20481927710843373,0.7228915662650602,0.14437717332847155,0.31303771181264506,0.74,0.17222781656042185,7666.145231982121,8969,38588,777,23,6,17,60,178.0,1050,0.2762857092996876,0.16645288811321152,0.8122306587317873,7916,39641,1830,9746,47557,47,83
